id	level	name	description	desc_add1	desc_add2
1307	166	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+26 Cost\0	a,MP consumption decreases.\0
1307	167	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+27 Cost\0	a,MP consumption decreases.\0
1307	168	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+28 Cost\0	a,MP consumption decreases.\0
1307	169	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+29 Cost\0	a,MP consumption decreases.\0
1307	170	a,Prayer\0	u,Temporarily increases the effectiveness of HP regeneration magic for party members. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+30 Cost\0	a,MP consumption decreases.\0
1308	1	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Effect 1.\0	a,none\0	a,none\0
1308	2	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Effect 2.\0	a,none\0	a,none\0
1308	3	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Effect 3.\0	a,none\0	a,none\0
1308	101	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+1 Time\0	a,Maximizes the duration of the skill. Increases the duration.\0
1308	102	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+2 Time\0	a,Increases the duration.\0
1308	103	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+3 Time\0	a,Increases the duration.\0
1308	104	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+4 Time\0	a,Increases the duration.\0
1308	105	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+5 Time\0	a,Increases the duration.\0
1308	106	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+6 Time\0	a,Increases the duration.\0
1308	107	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+7 Time\0	a,Increases the duration.\0
1308	108	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+8 Time\0	a,Increases the duration.\0
1308	109	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+9 Time\0	a,Increases the duration.\0
1308	110	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+10 Time\0	a,Increases the duration.\0
1308	111	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+11 Time\0	a,Increases the duration.\0
1308	112	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+12 Time\0	a,Increases the duration.\0
1308	113	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+13 Time\0	a,Increases the duration.\0
1308	114	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+14 Time\0	a,Increases the duration.\0
1308	115	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+15 Time\0	a,Increases the duration.\0
1308	116	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+16 Time\0	a,Increases the duration.\0
1308	117	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+17 Time\0	a,Increases the duration.\0
1308	118	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+18 Time\0	a,Increases the duration.\0
1308	119	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+19 Time\0	a,Increases the duration.\0
1308	120	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+20 Time\0	a,Increases the duration.\0
1308	121	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+21 Time\0	a,Increases the duration.\0
1308	122	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+22 Time\0	a,Increases the duration.\0
1308	123	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+23 Time\0	a,Increases the duration.\0
1308	124	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+24 Time\0	a,Increases the duration.\0
1308	125	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+25 Time\0	a,Increases the duration.\0
1308	126	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+26 Time\0	a,Increases the duration.\0
1308	127	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+27 Time\0	a,Increases the duration.\0
1308	128	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+28 Time\0	a,Increases the duration.\0
1308	129	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+29 Time\0	a,Increases the duration.\0
1308	130	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+30 Time\0	a,Increases the duration.\0
1308	141	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+1 Cost\0	a,Maximizes efficiency of skill. MP consumption decreases.\0
1308	142	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+2 Cost\0	a,MP consumption decreases.\0
1308	143	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+3 Cost\0	a,MP consumption decreases.\0
1308	144	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+4 Cost\0	a,MP consumption decreases.\0
1308	145	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+5 Cost\0	a,MP consumption decreases.\0
1308	146	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+6 Cost\0	a,MP consumption decreases.\0
1308	147	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+7 Cost\0	a,MP consumption decreases.\0
1308	148	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+8 Cost\0	a,MP consumption decreases.\0
1308	149	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+9 Cost\0	a,MP consumption decreases.\0
1308	150	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+10 Cost\0	a,MP consumption decreases.\0
1308	151	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+11 Cost\0	a,MP consumption decreases.\0
1308	152	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+12 Cost\0	a,MP consumption decreases.\0
1308	153	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+13 Cost\0	a,MP consumption decreases.\0
1308	154	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+14 Cost\0	a,MP consumption decreases.\0
1308	155	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+15 Cost\0	a,MP consumption decreases.\0
1308	156	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+16 Cost\0	a,MP consumption decreases.\0
1308	157	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+17 Cost\0	a,MP consumption decreases.\0
1308	158	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+18 Cost\0	a,MP consumption decreases.\0
1308	159	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+19 Cost\0	a,MP consumption decreases.\0
1308	160	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+20 Cost\0	a,MP consumption decreases.\0
1308	161	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+21 Cost\0	a,MP consumption decreases.\0
1308	162	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+22 Cost\0	a,MP consumption decreases.\0
1308	163	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+23 Cost\0	a,MP consumption decreases.\0
1308	164	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+24 Cost\0	a,MP consumption decreases.\0
1308	165	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+25 Cost\0	a,MP consumption decreases.\0
1308	166	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+26 Cost\0	a,MP consumption decreases.\0
1308	167	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+27 Cost\0	a,MP consumption decreases.\0
1308	168	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+28 Cost\0	a,MP consumption decreases.\0
1308	169	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+29 Cost\0	a,MP consumption decreases.\0
1308	170	a,Chant of Predator\0	u,Temporarily increases one’s party members’ critical attack rate. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+30 Cost\0	a,MP consumption decreases.\0
1309	1	a,Chant of Eagle\0	u,Temporarily increases one’s party members’ Accuracy. Effect 1.\0	a,none\0	a,none\0
1309	2	a,Chant of Eagle\0	u,Temporarily increases one’s party members’ Accuracy. Effect 2.\0	a,none\0	a,none\0
1309	3	a,Chant of Eagle\0	u,Temporarily increases one’s party members’ Accuracy. Effect 3.\0	a,none\0	a,none\0
1309	101	a,Chant of Eagle\0	u,Temporarily increases party members’ Accuracy. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+1 Time\0	a,Maximizes the duration of the skill. Increases the duration.\0
1309	102	a,Chant of Eagle\0	u,Temporarily increases party members’ Accuracy. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+2 Time\0	a,Increases the duration.\0
1309	103	a,Chant of Eagle\0	u,Temporarily increases party members’ Accuracy. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+3 Time\0	a,Increases the duration.\0
1309	104	a,Chant of Eagle\0	u,Temporarily increases party members’ Accuracy. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+4 Time\0	a,Increases the duration.\0
