tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	npc_speed	UNK_0	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	UNK_0a	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	unk1_tab[5]	unk1_tab[6]	unk1_tab[7]	unk1_tab[8]	unk1_tab[9]	unk1_tab[10]	unk1_tab[11]	unk1_tab[12]	unk1_tab[13]	unk1_tab[14]	unk1_tab[15]	unk1_tab[16]	unk1_tab[17]	unk1_tab[18]	unk1_tab[19]	unk1_tab[20]	unk1_tab[21]	unk1_tab[22]	unk1_tab[23]	unk1_tab[24]	unk1_tab[25]	level_lim_dn	level_lim_up	effect	UNK_2	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?
12054	LineageMonster.death_knight	LineageMonsters.death_knight_m00	2	LineageMonstersTex.death_knight_t00	LineageMonstersTex.death_knight_t01				0			3	4290	4275	4278								1.00000000	0	3	ItemSound.hammer_1	ItemSound.spear_4	ItemSound.sword_big_5	4	ItemSound.shield_steel_2	ItemSound.armor_metal_strong_8	ItemSound.shield_leather_1	ItemSound.shield_steel_8		3	MonSound.death_knight_dmg_1	MonSound.death_knight_dmg_2	MonSound.death_knight_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12055	LineageMonster.death_blader	LineageMonsters.death_blader_m00	2	LineageMonstersTex.death_blader_t00	LineageMonstersTex.death_blader_t01				0			3	4290	4275	4278								1.00000000	0	3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	ItemSound.shield_bone_1	ItemSound.shield_steel_1	ItemSound.shield_bone_3	ItemSound.shield_steel_8		3	MonSound.death_blader_dmg_1	MonSound.death_blader_dmg_2	MonSound.death_blader_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12056	LineageMonster.mandragora_b	LineageMonsters.mandragora_b_m00	2	LineageMonstersTex.mandragora_b_t00	LineageMonstersTex.mandragora_b_t01				0			1	4294										1.00000000	0	1				5	ItemSound.armor_leather_2	MonSound.Hit_Wet_3	MonSound.Hit_Normal_8	MonSound.Hit_Wood_4	MonSound.Hit_normal_12	3	MonSound.mandragora_b_dmg_1	MonSound.mandragora_b_dmg_2	MonSound.mandragora_b_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12057	LineageMonster.grave	LineageMonsters.grave_m00	2	LineageMonstersTex.grave_t00	LineageMonstersTex.grave_t01				0			1	4292										1.00000000	0	1				5	MonSound.Hit_Shell_1	ItemSound.armor_bone_4	MonSound.Hit_Shell_3	ItemSound.shield_wood_3	MonSound.Hit_Wet_4	3	MonSound.grave_dmg_1	MonSound.grave_dmg_2	MonSound.grave_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12058	LineageMonster.susceptor	LineageMonsters.susceptor_m00	1	LineageMonstersTex.susceptor_t00					0			1	4291										1.00000000	0	1				3	MonSound.Hit_Stone_1	ItemSound.shield_bone_1	MonSound.Hit_Stone_3			3	MonSound.susceptor_dmg_1	MonSound.susceptor_dmg_2	MonSound.susceptor_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12059	LineageMonster.iron_golem	LineageMonsters.iron_golem_m00	2	LineageMonstersTex.iron_golem_t00	LineageMonstersTex.iron_golem_t01				0			4	4291	4071	4273	4274							1.00000000	0	1				4	ItemSound.shield_steel_1	MonSound.Hit_Metal_Clang_5	MonSound.Hit_Metal_clang_8	MonSound.Hit_Metal_Clang_9		3	MonSound.iron_golem_dmg_1	MonSound.iron_golem_dmg_2	MonSound.iron_golem_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12060	LineageMonster.troll	LineageMonsters.troll_m00	2	LineageMonstersTex.troll_t00	LineageMonstersTex.troll_t01				0			1	4292										1.00000000	0	1				4	MonSound.Hit_Normal_10	MonSound.Hit_normal_12	MonSound.Hit_Shell_1	MonSound.Hit_Stone_3		3	MonSound.troll_dmg_1	MonSound.troll_dmg_2	MonSound.troll_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12061	LineageMonster.cutie_cat	LineageMonsters.cutie_cat_m00	1	LineageMonstersTex.cutie_cat_t00					0			1	4293										1.00000000	0	1				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.cutie_cat_dmg_1	MonSound.cutie_cat_dmg_2	MonSound.cutie_cat_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12062	LineageMonster.cutie_cat	LineageMonsters.cutie_cat_m00	1	LineageMonstersTex.cutie_cat_t00					0			1	4293										1.00000000	0	1				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.cutie_cat_dmg_1	MonSound.cutie_cat_dmg_2	MonSound.cutie_cat_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12063	LineageMonster.cutie_cat	LineageMonsters.cutie_cat_m00	1	LineageMonstersTex.cutie_cat_t00					0			1	4293										1.00000000	0	1				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.cutie_cat_dmg_1	MonSound.cutie_cat_dmg_2	MonSound.cutie_cat_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12064	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			1	4296										1.00000000	0	1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12065	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			1	4296										1.00000000	0	1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12066	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			1	4296										1.00000000	0	1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12067	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			1	4296										1.00000000	0	1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12068	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			1	4296										1.00000000	0	1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12069	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			1	4296										1.00000000	0	1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12070	LineageMonster.shadow	LineageMonsters.shadow_m00	2	LineageMonstersTex.shadow_t00	LineageMonstersTex.shadow_t01				0			2	4298	4233									1.00000000	0	1				4	MonSound.Hit_Soul_1	MonSound.Hit_Soul_2	MonSound.Hit_Soul_3	MonSound.Hit_Soul_4		3	MonSound.shadow_dmg_1	MonSound.shadow_dmg_2	MonSound.shadow_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12071	LineageMonster.shadow	LineageMonsters.shadow_m00	2	LineageMonstersTex.shadow_t00	LineageMonstersTex.shadow_t01				0			2	4298	4233									1.00000000	0	1				4	MonSound.Hit_Soul_1	MonSound.Hit_Soul_2	MonSound.Hit_Soul_3	MonSound.Hit_Soul_4		3	MonSound.shadow_dmg_1	MonSound.shadow_dmg_2	MonSound.shadow_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12072	LineageMonster.shadow	LineageMonsters.shadow_m00	2	LineageMonstersTex.shadow_t00	LineageMonstersTex.shadow_t01				0			2	4298	4233									1.00000000	0	1				4	MonSound.Hit_Soul_1	MonSound.Hit_Soul_2	MonSound.Hit_Soul_3	MonSound.Hit_Soul_4		3	MonSound.shadow_dmg_1	MonSound.shadow_dmg_2	MonSound.shadow_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12073	LineageMonster.silhouette	LineageMonsters.silhouette_m00	2	LineageMonstersTex.silhouette_t00	LineageMonstersTex.silhouette_t01				0			1	4298										1.00000000	0	1				4	MonSound.Hit_Soul_1	MonSound.Hit_Soul_2	MonSound.Hit_Soul_3	MonSound.Hit_Soul_4		3	MonSound.silhouet_dmg_1	MonSound.silhouet_dmg_2	MonSound.silhouet_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12074	LineageMonster.silhouette	LineageMonsters.silhouette_m00	2	LineageMonstersTex.silhouette_t00	LineageMonstersTex.silhouette_t01				0			1	4298										1.00000000	0	1				4	MonSound.Hit_Soul_1	MonSound.Hit_Soul_2	MonSound.Hit_Soul_3	MonSound.Hit_Soul_4		3	MonSound.silhouet_dmg_1	MonSound.silhouet_dmg_2	MonSound.silhouet_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12075	LineageMonster.silhouette	LineageMonsters.silhouette_m00	2	LineageMonstersTex.silhouette_t00	LineageMonstersTex.silhouette_t01				0			1	4298										1.00000000	0	1				4	MonSound.Hit_Soul_1	MonSound.Hit_Soul_2	MonSound.Hit_Soul_3	MonSound.Hit_Soul_4		3	MonSound.silhouet_dmg_1	MonSound.silhouet_dmg_2	MonSound.silhouet_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12076	LineageMonster.hatchling	LineageMonsters.hatchling_m00	1	LineageMonstersTex.hatchling_t00					0			1	4299										1.00000000	0	1				4	MonSound.Hit_Bone_6	MonSound.Hit_Bone_2	MonSound.Hit_Shell_1	MonSound.Hit_Stone_3		3	MonSound.hatchling_dmg_1	MonSound.hatchling_dmg_2	MonSound.hatchling_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12077	LineageMonster.pet_wolf	LineageMonsters.pet_wolf_a_m00	1	LineageMonstersTex.pet_wolf_t00					0			1	4293										1.00000000	0	1				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.pet_wolf_dmg_1	MonSound.pet_wolf_dmg_2	MonSound.pet_wolf_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12078	LineageNPC.teleport_npc		1						0			1	0										1.00000000	0	1				5	MonSound.Hit_Metal_1	MonSound.Hit_Metal_3	MonSound.Hit_Metal_7	MonSound.Hit_Metal_10	MonSound.Hit_Metal_14	1				0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12079	LineageMonster.bloody_queen	LineageMonsters.bloody_queen_m00	2	LineageMonstersTex.bloody_queen_t00	LineageMonstersTex.bloody_queen_t01				0			5	4298	4278	4333	24366	24367						1.00000000	0	1				5	MonSound.Hit_normal_12	MonSound.Hit_Normal_1	MonSound.Hit_Shell_3	MonSound.Hit_Shell_4	MonSound.Hit_Wet_4	3	MonSound.bloody_q_dmg_1	MonSound.bloody_q_dmg_2	MonSound.bloody_q_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12080	LineageMonster.bloody_queen	LineageMonsters.bloody_queen_m00	2	LineageMonstersTex.bloody_queen_t00	LineageMonstersTex.bloody_queen_t01				0			5	4298	4278	4333	24368	24369						1.00000000	0	1				5	MonSound.Hit_normal_12	MonSound.Hit_Normal_1	MonSound.Hit_Shell_3	MonSound.Hit_Shell_4	MonSound.Hit_Wet_4	3	MonSound.bloody_q_dmg_1	MonSound.bloody_q_dmg_2	MonSound.bloody_q_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12081	LineageNPC.a_guard_MHuman	LineageNPCs.a_guard_MHuman_m00	3	LineageNPCsTex.a_guard_MHuman_m00_t00_b00	LineageNPCsTex.a_guard_MHuman_m00_t00_b01	LineageNPCsTex.a_guard_MHuman_m00_t00_h			0			1	0										1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_4	ItemSound.armor_metal_strong_7	ItemSound.armor_metal_strong_9	ItemSound.armor_metal_alt_8	ItemSound.armor_metal_alt_1	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12082	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00					0			3	4293	24370	24371								1.00000000	0	1				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12083	LineageMonster.aracne	LineageMonsters.aracne_m00	2	LineageMonstersTex.aracne_t00	LineageMonstersTex.aracne_t01				0			1	0										1.00000000	0	1				5	MonSound.Hit_Shell_1	MonSound.Hit_Shell_2	MonSound.Hit_Shell_3	MonSound.Hit_Shell_4	MonSound.Hit_Wet_4	3	MonSound.aracne_dmg_1	MonSound.aracne_dmg_2	MonSound.aracne_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12084	LineageMonster.pixy	LineageMonsters.pixy_m00	2	LineageMonstersTex.pixy_t00	LineageMonstersTex.pixy_t01				0			1	0										1.00000000	0	1				2	MonSound.Hit_Soul_7	MonSound.Hit_Soul_8				3	MonSound.pixy_dmg_1	MonSound.pixy_dmg_2	MonSound.pixy_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12085	LineageMonster.pan	LineageMonsters.pan_m00	2	LineageMonstersTex.pan_t00	LineageMonstersTex.pan_t01				0			1	0										1.00000000	0	1				4	MonSound.Hit_normal_3	MonSound.Hit_Shell_1	MonSound.Hit_Metal_Clang_7	MonSound.Hit_normal_12		3	MonSound.pan_dmg_1	MonSound.pan_dmg_2	MonSound.pan_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12086	LineageMonster.pan	LineageMonsters.pan_m00	2	LineageMonstersTex.pan_t00	LineageMonstersTex.pan_t01				0			1	0										1.00000000	0	1				4	MonSound.Hit_normal_3	MonSound.Hit_Shell_1	MonSound.Hit_Metal_Clang_7	MonSound.Hit_normal_12		3	MonSound.pan_dmg_1	MonSound.pan_dmg_2	MonSound.pan_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12087	LineageMonster.pixy	LineageMonsters.pixy_m00	2	LineageMonstersTex.pixy_t00	LineageMonstersTex.pixy_t01				0			1	0										1.00000000	0	1				2	MonSound.Hit_Soul_7	MonSound.Hit_Soul_8				3	MonSound.pixy_dmg_1	MonSound.pixy_dmg_2	MonSound.pixy_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12088	LineageMonster.aracne	LineageMonsters.aracne_m00	2	LineageMonstersTex.aracne_t00	LineageMonstersTex.aracne_t01				0			1	0										1.00000000	0	1				5	MonSound.Hit_Shell_1	MonSound.Hit_Shell_2	MonSound.Hit_Shell_3	MonSound.Hit_Shell_4	MonSound.Hit_Wet_4	3	MonSound.aracne_dmg_1	MonSound.aracne_dmg_2	MonSound.aracne_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12089	LineageMonster.ti_mi_riran	LineageMonsters.ti_mi_riran_m00	3	LineageMonstersTex.ti_mi_riran_t00	LineageMonstersTex.ti_mi_riran_t01	LineageMonstersTex.ti_mi_riran_t02			0			1	0										1.00000000	0	1				4	ItemSound.shield_wood_3	MonSound.Hit_Wood_4	ItemSound.Shield_Wood_4	MonSound.Hit_Wood_5		3	MonSound.ti_mi_tran_dmg_1	MonSound.ti_mi_tran_dmg_2	MonSound.ti_mi_tran_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12090	LineageMonster.ti_mi_tran	LineageMonsters.ti_mi_tran_m00	3	LineageMonstersTex.ti_mi_tran_t00	LineageMonstersTex.ti_mi_tran_t01	LineageMonstersTex.ti_mi_tran_t02			0			1	0										1.00000000	0	1				4	ItemSound.shield_wood_3	MonSound.Hit_Wood_4	ItemSound.Shield_Wood_4	MonSound.Hit_Wood_5		3	MonSound.ti_mi_tran_dmg_1	MonSound.ti_mi_tran_dmg_2	MonSound.ti_mi_tran_dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12091	LineageMonster.pixy	LineageMonsters.pixy_m00	2	LineageMonstersTex.pixy_t00	LineageMonstersTex.pixy_t01				0			1	0										1.00000000	0	1				2	MonSound.Hit_Soul_7	MonSound.Hit_Soul_8				3	MonSound.pixy_dmg_1	MonSound.pixy_dmg_2	MonSound.pixy_dmg_3	1	13	0	18	19	20	21	22	23	24	25	26	27	28	29														3	3	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12092	LineageMonster.ti_mi_tran	LineageMonsters.ti_mi_tran_m00	3	LineageMonstersTex.ti_mi_tran_t00	LineageMonstersTex.ti_mi_tran_t01	LineageMonstersTex.ti_mi_tran_t02			0			1	0										1.00000000	0	1				4	ItemSound.shield_wood_3	MonSound.Hit_Wood_4	ItemSound.Shield_Wood_4	MonSound.Hit_Wood_5		3	MonSound.ti_mi_tran_dmg_1	MonSound.ti_mi_tran_dmg_2	MonSound.ti_mi_tran_dmg_3	1	13	0	18	19	20	21	22	23	24	25	26	27	28	29														4	4	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
12093	LineageNPC.a_lord_MHuman	LineageNPCs.a_lord_MHuman_m00	4	LineageNPCsTex.a_lord_MHuman_m00_t00_b00	LineageNPCsTex.a_lord_MHuman_m00_t00_b01	LineageNPCsTex.a_lord_MHuman_m00_t00_f	LineageNPCsTex.a_lord_MHuman_m00_t00_h		0			2	24372	24373									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_3	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_strong_10	ItemSound.armor_metal_alt_9	ItemSound.armor_metal_alt_5	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_3	ChrSound.MNpc_Fighter_Dmg_2	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
12094	LineageNPC.a_royal_guardA_MHuman	LineageNPCs.a_royal_guardA_MHuman_m00	4	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_b00	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_b01	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_f	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_h		0			2	24374	24375									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_2	ItemSound.armor_metal_strong_5	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_alt_7	ItemSound.armor_metal_alt_3	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
12095	LineageNPC.a_royal_guardA_MHuman	LineageNPCs.a_royal_guardA_MHuman_m00	4	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_b00	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_b01	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_f	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_h		0			2	24376	24377									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_4	ItemSound.armor_metal_strong_7	ItemSound.armor_metal_strong_9	ItemSound.armor_metal_alt_8	ItemSound.armor_metal_alt_1	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
12096	LineageNPC.a_patriarch_MElf	LineageNPCs.a_patriarch_MElf_m00	4	LineageNPCsTex.a_patriarch_MElf_m00_t00_b00	LineageNPCsTex.a_patriarch_MElf_m00_t00_b01	LineageNPCsTex.a_patriarch_MElf_m00_t00_f	LineageNPCsTex.a_patriarch_MElf_m00_t00_h		0			2	24378	24379									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_2	ItemSound.armor_metal_strong_5	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_alt_7	ItemSound.armor_metal_alt_3	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
12097	LineageNPC.a_mageguild_master_FHuman	LineageNPCs.a_mageguild_master_FHuman_m00	4	LineageNPCsTex.a_mageguild_master_FHuman_m00_t00_b00	LineageNPCsTex.a_mageguild_master_FHuman_m00_t00_b01	LineageNPCsTex.a_mageguild_master_FHuman_m00_t00_f	LineageNPCsTex.a_mageguild_master_FHuman_m00_t00_h		0			2	24380	24381									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_4	ItemSound.armor_metal_strong_7	ItemSound.armor_metal_strong_9	ItemSound.armor_metal_alt_8	ItemSound.armor_metal_alt_1	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
12098	LineageNPC.a_royal_guardB_MHuman	LineageNPCs.a_royal_guardB_MHuman_m00	2	LineageNPCsTex.a_royal_guardB_MHuman_m00_t00_b00	LineageNPCsTex.a_royal_guardB_MHuman_m00_t00_b01				0			2	24382	24383									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_2	ItemSound.armor_metal_strong_5	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_alt_7	ItemSound.armor_metal_alt_3	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
12099	LineageNPC.a_guard_MElf	LineageNPCs.a_guard_MElf_m00	3	LineageNPCsTex.a_guard_MElf_m00_t00_b00	LineageNPCsTex.a_guard_MElf_m00_t00_b01	LineageNPCsTex.a_guard_MElf_m00_t00_h			0			2	24384	24385									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_weak_1	ItemSound.armor_metal_weak_4	ItemSound.armor_metal_weak_8	ItemSound.armor_metal_alt_2	ItemSound.armor_metal_alt_9	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
12100	LineageNPC.a_guard_MElf	LineageNPCs.a_guard_MElf_m00	3	LineageNPCsTex.a_guard_MElf_m00_t00_b00	LineageNPCsTex.a_guard_MElf_m00_t00_b01	LineageNPCsTex.a_guard_MElf_m00_t00_h			0			2	24386	24387									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_weak_6	ItemSound.armor_metal_weak_8	ItemSound.armor_metal_weak_9	ItemSound.armor_metal_alt_4	ItemSound.armor_metal_alt_8	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
12101	LineageNPC.a_guard_MElf	LineageNPCs.a_guard_MElf_m00	3	LineageNPCsTex.a_guard_MElf_m00_t00_b00	LineageNPCsTex.a_guard_MElf_m00_t00_b01	LineageNPCsTex.a_guard_MElf_m00_t00_h			0			2	24388	24389									1.00000000	0	3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_weak_2	ItemSound.armor_metal_weak_5	ItemSound.armor_metal_weak_9	ItemSound.armor_metal_alt_5	ItemSound.armor_metal_alt_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0	0																											0	0	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
