tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	dtab1[10]	dtab1[11]	dtab1[12]	dtab1[13]	dtab1[14]	dtab1[15]	dtab1[16]	dtab1[17]	dtab1[18]	dtab1[19]	dtab1[20]	dtab1[21]	dtab1[22]	dtab1[23]	dtab1[24]	dtab1[25]	npc_speed	unk0_cnt	unk0_tab	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	rb_effect_on	rb_effect	rb_effect_fl	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	effect	UNK_2	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?
35444	LineageNPC.a_common_peopleB_MHuman	LineageNPCs.a_common_peopleB_MHuman_m00	4	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_h		0			4	4416	14	20002	35444																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35445	LineageNPC.a_casino_MHuman	LineageNPCs.a_casino_MHuman_m00	4	LineageNPCsTex.a_casino_MHuman_m00_t00_b00	LineageNPCsTex.a_casino_MHuman_m00_t00_b01	LineageNPCsTex.a_casino_MHuman_m00_t00_f	LineageNPCsTex.a_casino_MHuman_m00_t00_h		0			4	4416	14	20002	35445																							0.01000000	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35446	LineageNPC.a_common_peopleB_MHuman	LineageNPCs.a_common_peopleB_MHuman_m00	4	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_h		0			4	4416	14	20002	35446																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35447	LineageNPC.a_casino_MHuman	LineageNPCs.a_casino_MHuman_m00	4	LineageNPCsTex.a_casino_MHuman_m00_t00_b00	LineageNPCsTex.a_casino_MHuman_m00_t00_b01	LineageNPCsTex.a_casino_MHuman_m00_t00_f	LineageNPCsTex.a_casino_MHuman_m00_t00_h		0			4	4416	14	20002	35447																							0.01000000	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35448	LineageNPC.a_common_peopleB_MHuman	LineageNPCs.a_common_peopleB_MHuman_m00	4	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_h		0			4	4416	14	20002	35448																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35449	LineageNPC.a_casino_MHuman	LineageNPCs.a_casino_MHuman_m00	4	LineageNPCsTex.a_casino_MHuman_m00_t00_b00	LineageNPCsTex.a_casino_MHuman_m00_t00_b01	LineageNPCsTex.a_casino_MHuman_m00_t00_f	LineageNPCsTex.a_casino_MHuman_m00_t00_h		0			4	4416	14	20002	35449																							0.01000000	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35450	LineageNPC.a_casino_MHuman	LineageNPCs.a_casino_MHuman_m00	4	LineageNPCsTex.a_casino_MHuman_m00_t00_b00	LineageNPCsTex.a_casino_MHuman_m00_t00_b01	LineageNPCsTex.a_casino_MHuman_m00_t00_f	LineageNPCsTex.a_casino_MHuman_m00_t00_h		0			4	4416	14	20002	35450																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35451	LineageNPC.a_common_peopleB_FHuman	LineageNPCs.a_common_peopleB_FHuman_m00	4	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_h		0			4	4416	14	20002	35451																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35452	LineageNPC.a_common_peopleB_MHuman	LineageNPCs.a_common_peopleB_MHuman_m00	4	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_h		0			4	4416	14	20002	35452																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35453	LineageNPC.a_maidA_FHuman	LineageNPCs.a_maidA_FHuman_m00	4	LineageNPCsTex.a_maidA_FHuman_m00_t00_b00	LineageNPCsTex.a_maidA_FHuman_m00_t00_b01	LineageNPCsTex.a_maidA_FHuman_m00_t00_f	LineageNPCsTex.a_maidA_FHuman_m00_t00_h		0			4	4416	14	20002	35453																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_underwear_1	ItemSound.armor_underwear_2	ItemSound.armor_underwear_3	ItemSound.armor_underwear_4	ItemSound.armor_leather_7	3	ChrSound.FNpc_Fighter_Dmg_3	ChrSound.FNpc_Young_Dmg_3	ChrSound.FNpc_Lady_Dmg_1	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35454	LineageNPC.a_common_peopleB_MHuman	LineageNPCs.a_common_peopleB_MHuman_m00	4	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_h		0			4	4416	14	20002	35454																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35455	LineageNPC.a_maidB_FHuman	LineageNPCs.a_maidB_FHuman_m00	4	LineageNPCsTex.a_maidB_FHuman_m00_t00_b00	LineageNPCsTex.a_maidB_FHuman_m00_t00_b01	LineageNPCsTex.a_maidB_FHuman_m00_t00_f	LineageNPCsTex.a_maidB_FHuman_m00_t00_h		0			4	4416	14	20002	35455																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_underwear_1	ItemSound.armor_underwear_2	ItemSound.armor_underwear_3	ItemSound.armor_underwear_4	ItemSound.armor_leather_7	3	ChrSound.FNpc_Fighter_Dmg_3	ChrSound.FNpc_Young_Dmg_3	ChrSound.FNpc_Lady_Dmg_1	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35456	LineageNPC.a_casino_MHuman	LineageNPCs.a_casino_MHuman_m00	4	LineageNPCsTex.a_casino_MHuman_m00_t00_b00	LineageNPCsTex.a_casino_MHuman_m00_t00_b01	LineageNPCsTex.a_casino_MHuman_m00_t00_f	LineageNPCsTex.a_casino_MHuman_m00_t00_h		0			4	4416	14	20002	35456																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35457	LineageNPC.a_maidA_FHuman	LineageNPCs.a_maidA_FHuman_m00	4	LineageNPCsTex.a_maidA_FHuman_m00_t00_b00	LineageNPCsTex.a_maidA_FHuman_m00_t00_b01	LineageNPCsTex.a_maidA_FHuman_m00_t00_f	LineageNPCsTex.a_maidA_FHuman_m00_t00_h		0			4	4416	14	20002	35457																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_underwear_1	ItemSound.armor_underwear_2	ItemSound.armor_underwear_3	ItemSound.armor_underwear_4	ItemSound.armor_leather_7	3	ChrSound.FNpc_Fighter_Dmg_3	ChrSound.FNpc_Young_Dmg_3	ChrSound.FNpc_Lady_Dmg_1	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35458	LineageNPC.a_casino_MHuman	LineageNPCs.a_casino_MHuman_m00	4	LineageNPCsTex.a_casino_MHuman_m00_t00_b00	LineageNPCsTex.a_casino_MHuman_m00_t00_b01	LineageNPCsTex.a_casino_MHuman_m00_t00_f	LineageNPCsTex.a_casino_MHuman_m00_t00_h		0			4	4416	14	20002	35458																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35459	LineageNPC.a_maidB_FHuman	LineageNPCs.a_maidB_FHuman_m00	4	LineageNPCsTex.a_maidB_FHuman_m00_t00_b00	LineageNPCsTex.a_maidB_FHuman_m00_t00_b01	LineageNPCsTex.a_maidB_FHuman_m00_t00_f	LineageNPCsTex.a_maidB_FHuman_m00_t00_h		0			4	4416	14	20002	35459																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35460	LineageNPC.a_common_peopleB_MHuman	LineageNPCs.a_common_peopleB_MHuman_m00	4	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_h		0			4	4416	14	20002	35460																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35461	LineageNPC.a_traderC_Fhuman	LineageNPCs.a_traderC_Fhuman_m00	4	LineageNPCsTex.a_traderC_Fhuman_m00_t00_b00	LineageNPCsTex.a_traderC_Fhuman_m00_t00_b01	LineageNPCsTex.a_traderC_Fhuman_m00_t00_f	LineageNPCsTex.a_traderC_Fhuman_m00_t00_h		0			4	4416	14	20002	35461																							0.01000000	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35462	LineageNPC.a_casino_MHuman	LineageNPCs.a_casino_MHuman_m00	4	LineageNPCsTex.a_casino_MHuman_m00_t00_b00	LineageNPCsTex.a_casino_MHuman_m00_t00_b01	LineageNPCsTex.a_casino_MHuman_m00_t00_f	LineageNPCsTex.a_casino_MHuman_m00_t00_h		0			4	4416	14	20002	35462																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35463	LineageNPC.a_common_peopleB_FHuman	LineageNPCs.a_common_peopleB_FHuman_m00	4	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_h		0			4	4416	14	20002	35463																							0.01000000	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35464	LineageNPC.a_common_peopleB_MHuman	LineageNPCs.a_common_peopleB_MHuman_m00	4	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_h		0			4	4416	14	20002	35464																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35465	LineageNPC.a_common_peopleB_FHuman	LineageNPCs.a_common_peopleB_FHuman_m00	4	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_FHuman_m00_t00_h		0			4	4416	14	20002	35465																							0.01000000	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35466	LineageNPC.a_casino_MHuman	LineageNPCs.a_casino_MHuman_m00	4	LineageNPCsTex.a_casino_MHuman_m00_t00_b00	LineageNPCsTex.a_casino_MHuman_m00_t00_b01	LineageNPCsTex.a_casino_MHuman_m00_t00_f	LineageNPCsTex.a_casino_MHuman_m00_t00_h		0			4	4416	14	20002	35466																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35467	LineageNPC.a_traderC_Fhuman	LineageNPCs.a_traderC_Fhuman_m00	4	LineageNPCsTex.a_traderC_Fhuman_m00_t00_b00	LineageNPCsTex.a_traderC_Fhuman_m00_t00_b01	LineageNPCsTex.a_traderC_Fhuman_m00_t00_f	LineageNPCsTex.a_traderC_Fhuman_m00_t00_h		0			4	4416	14	20002	35467																							0.01000000	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
35468	LineageNPC.a_common_peopleB_MHuman	LineageNPCs.a_common_peopleB_MHuman_m00	4	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_b01	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_f	LineageNPCsTex.a_common_peopleB_MHuman_m00_t00_h		0			4	4416	14	20002	35468																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
35469	LineageNpcEV.rune_holything	LineageNPCsEV.rune_holything_m00	4	LineageNpcsTexEV.rune_holything_t00_sh	LineageNpcsTexEV.rune_holything_t01_sh	LineageNpcsTexEV.rune_holything_t02_sh	LineageNpcsTexEV.rune_holything_t03		0			4	4416	19	20002	35469																							0.01000000	0		1				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Stone_3	MonSound.Hit_Normal_10	MonSound.Hit_bone_1	1				0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	0
35470	LineageNPC.a_lord_MHuman	LineageNPCs.a_lord_MHuman_m00	4	LineageNPCsTex.a_lord_MHuman_m00_t00_b00	LineageNPCsTex.a_lord_MHuman_m00_t00_b01	LineageNPCsTex.a_lord_MHuman_m00_t00_f	LineageNPCsTex.a_lord_MHuman_m00_t00_h		0			4	4416	22	20002	35470																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_1	ItemSound.armor_metal_strong_3	ItemSound.armor_metal_strong_7	ItemSound.armor_metal_alt_6	ItemSound.armor_metal_alt_2	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	1
35471	LineageNPC.a_royal_guardA_MHuman	LineageNPCs.a_royal_guardA_MHuman_m00	4	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_b00	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_b01	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_f	LineageNPCsTex.a_royal_guardA_MHuman_m00_t00_h		0			4	4416	22	20002	35471																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_3	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_strong_10	ItemSound.armor_metal_alt_9	ItemSound.armor_metal_alt_5	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	1
35472	LineageNPC.a_patriarch_MElf	LineageNPCs.a_patriarch_MElf_m00	4	LineageNPCsTex.a_patriarch_MElf_m00_t00_b00	LineageNPCsTex.a_patriarch_MElf_m00_t00_b01	LineageNPCsTex.a_patriarch_MElf_m00_t00_f	LineageNPCsTex.a_patriarch_MElf_m00_t00_h		0			4	4416	22	20002	35472																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_weak_6	ItemSound.armor_metal_weak_8	ItemSound.armor_metal_weak_9	ItemSound.armor_metal_alt_4	ItemSound.armor_metal_alt_8	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	1
35473	LineageNPC.a_mageguild_master_FHuman	LineageNPCs.a_mageguild_master_FHuman_m00	4	LineageNPCsTex.a_mageguild_master_FHuman_m00_t00_b00	LineageNPCsTex.a_mageguild_master_FHuman_m00_t00_b01	LineageNPCsTex.a_mageguild_master_FHuman_m00_t00_f	LineageNPCsTex.a_mageguild_master_FHuman_m00_t00_h		0			4	4416	22	20002	35473																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	1
35474	LineageNPC.e_elmore_guard_Mhuman	LineageNPCs.e_elmore_guard_Mhuman_m00	2	LineageNPCsTex.e_elmore_guard_Mhuman_m00_t00_b00	LineageNPCsTex.e_elmore_guard_Mhuman_m00_t00_b01				0			4	4416	22	20002	35474																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_1	ItemSound.armor_metal_strong_3	ItemSound.armor_metal_strong_7	ItemSound.armor_metal_alt_6	ItemSound.armor_metal_alt_2	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	1
35475	LineageNPC.e_guard_MDwarf	LineageNPCs.e_guard_MDwarf_m00	2	LineageNPCsTex.e_guard_MDwarf_m00_t00_b00	LineageNPCsTex.e_guard_MDwarf_m00_t00_b01				0			4	4416	22	20002	35475																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	1
35476	LineageNPC.e_guard_MDwarf	LineageNPCs.e_guard_MDwarf_m00	2	LineageNPCsTex.e_guard_MDwarf_m00_t00_b00	LineageNPCsTex.e_guard_MDwarf_m00_t00_b01				0			4	4416	22	20002	35476																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	1
