id	level	name	description
4068	3	a,Mechanical Cannon\0	a,none\0
4068	4	a,Mechanical Cannon\0	a,none\0
4068	5	a,Mechanical Cannon\0	a,none\0
4068	6	a,Mechanical Cannon\0	a,none\0
4068	7	a,Mechanical Cannon\0	a,none\0
4069	1	a,Warping Beam Cannon\0	a,none\0
4069	2	a,Warping Beam Cannon\0	a,none\0
4069	3	a,Warping Beam Cannon\0	a,none\0
4069	4	a,Warping Beam Cannon\0	a,none\0
4069	5	a,Warping Beam Cannon\0	a,none\0
4069	6	a,Warping Beam Cannon\0	a,none\0
4069	7	a,Warping Beam Cannon\0	a,none\0
4070	1	a,Decrease Atk. Spd.\0	a,Temporarily reduces Atk. Speed. Effect 3.\0
4071	1	a,Resist Archery\0	a,Provides resistance against archery attack.\0
4071	2	a,Resist Archery\0	a,Provides resistance against archery attack.\0
4071	3	a,Resist Archery\0	a,Provides resistance against archery attack.\0
4071	4	a,Resist Archery\0	a,Provides resistance against archery attack.\0
4071	5	a,Great Resist Archery\0	a,Provides very powerful resistance against archery attack.\0
4071	6	a,Great Resist Archery\0	a,Provides very powerful resistance against archery attack.\0
4072	1	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4072	2	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4072	3	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4072	4	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4072	5	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4072	6	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4072	7	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4073	1	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4073	2	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4073	3	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4073	4	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4073	5	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4073	6	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4073	7	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4074	1	a,NPC Haste\0	a,none\0
4074	2	a,NPC Haste\0	a,none\0
4075	1	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4075	2	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4075	3	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4075	4	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4075	5	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4075	6	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4075	7	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4076	1	a,Reduction in movement speed\0	a,Movement speed is reduced temporarily. Effect 1.\0
4076	2	a,Reduction in movement speed\0	a,Movement speed is reduced temporarily. Effect 2.\0
4076	3	a,Reduction in movement speed\0	a,Movement speed is reduced temporarily. Effect 3.\0
4077	1	a,NPC Aura Burn\0	a,none\0
4077	2	a,NPC Aura Burn\0	a,none\0
4077	3	a,NPC Aura Burn\0	a,none\0
4077	4	a,NPC Aura Burn\0	a,none\0
4077	5	a,NPC Aura Burn\0	a,none\0
4077	6	a,NPC Aura Burn\0	a,none\0
4077	7	a,NPC Aura Burn\0	a,none\0
4078	1	a,NPC Flame\0	a,none\0
4078	2	a,NPC Flame\0	a,none\0
4078	3	a,NPC Flame\0	a,none\0
4078	4	a,NPC Flame\0	a,none\0
4078	5	a,NPC Flame\0	a,none\0
4078	6	a,NPC Flame\0	a,none\0
4078	7	a,NPC Flame\0	a,none\0
4079	1	a,Siege Golem: Special Attack\0	a,Powerfully attacks castle gates, castle walls etc.\0
4080	1	a,Dark Heal\0	a,none\0
4081	1	a,Pretending to steal\0	a,none\0
4082	1	a,Poison of Death\0	a,Fatal poison that brings death to the one that drinks it.\0
4083	1	a,Die! You fool!\0	a,none\0
4084	1	a,Resist Physical Attack\0	a,Provides powerful resistance against physical attack.\0
4084	2	a,Resist Physical Attack\0	a,Provides resistance against physical attack.\0
4084	3	a,Resist Physical Attack\0	a,Provides resistance against physical attack.\0
4084	4	a,Resist Physical Attack\0	a,Provides resistance against physical attack.\0
4084	5	a,Resist Physical Attack\0	a,Provides resistance against physical attack.\0
4084	6	a,Resist Physical Attack\0	a,Provides resistance against physical attack.\0
4084	7	a,Resist Physical Attack\0	a,Provides resistance against physical attack.\0
4084	8	a,Resist Physical Attack\0	a,Provides resistance against physical attack.\0
4084	9	a,Great Resist Physical Attack\0	a,Provides very powerful resistance against physical attack.\0
4084	10	a,Great Resist Physical Attack\0	a,Provides very powerful resistance against physical attack.\0
4085	1	a,Critical Power\0	a,Provides powerful critical attack capability.\0
4086	1	a,Critical Chance\0	a,The critical attack rate is high.\0
4087	1	a,NPC Blaze\0	a,none\0
4087	2	a,NPC Blaze\0	a,none\0
4087	3	a,NPC Blaze\0	a,none\0
4087	4	a,NPC Blaze\0	a,none\0
4087	5	a,NPC Blaze\0	a,none\0
4087	6	a,NPC Blaze\0	a,none\0
4087	7	a,NPC Blaze\0	a,none\0
4088	1	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 2.\0
4088	2	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 3.\0
4088	3	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 4.\0
4088	4	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 5.\0
4088	5	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 6.\0
4088	6	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 7.\0
4088	7	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 8.\0
4089	1	a,NPC Bear Stun\0	a,none\0
4090	1	a,NPC Wolf Stun\0	a,none\0
4091	1	a,NPC Ogre Stun\0	a,none\0
4092	1	a,NPC Puma Stun\0	a,none\0
4093	1	a,Evasion\0	a,Evasion is high.\0
4094	1	a,NPC Cancel\0	a,none\0
4094	2	a,NPC Cancel\0	a,none\0
4094	3	a,NPC Cancel\0	a,none\0
4094	4	a,NPC Cancel\0	a,none\0
4094	5	a,NPC Cancel\0	a,none\0
4094	6	a,NPC Cancel\0	a,none\0
4094	7	a,NPC Cancel\0	a,none\0
4095	1	a,Damage Shield\0	a,Reflects a portion of the damage inflicted by the enemy during a close P. Atk back upon him.\0
4096	1	a,NPC Hawkeye\0	a,none\0
4096	2	a,NPC Hawkeye\0	a,none\0
4096	3	a,NPC Hawkeye\0	a,none\0
4097	1	a,Rapid Healing\0	a,HP is recovered rapidly.\0
4097	2	a,Rapid Healing\0	a,HP is recovered rapidly.\0
4097	3	a,Rapid Healing\0	a,HP is recovered rapidly.\0
4097	4	a,Rapid Healing\0	a,HP is recovered rapidly.\0
4097	5	a,Rapid Healing\0	a,HP is recovered rapidly.\0
4097	6	a,Rapid Healing\0	a,HP is recovered rapidly.\0
4097	7	a,Rapid Healing\0	a,HP is recovered rapidly.\0
4098	1	a,Silence\0	a,Can't use magic.\0
4098	2	a,Silence\0	a,Can't use magic.\0
4098	3	a,Silence\0	a,Can't use magic.\0
4098	4	a,Silence\0	a,Can't use magic.\0
4098	5	a,Silence\0	a,Can't use magic.\0
4098	6	a,Silence\0	a,Can't use magic.\0
4098	7	a,Silence\0	a,Can't use magic.\0
4099	1	a,Berserker\0	a,Fall into a berserk condition.\0
4099	2	a,Berserker\0	a,Fall into a berserk condition.\0
4100	1	a,NPC Prominence\0	a,none\0
4100	2	a,NPC Prominence\0	a,none\0
4100	3	a,NPC Prominence\0	a,none\0
4100	4	a,NPC Prominence\0	a,none\0
4100	5	a,NPC Prominence\0	a,none\0
4100	6	a,NPC Prominence\0	a,none\0
4100	7	a,NPC Prominence\0	a,none\0
4101	1	a,NPC Whirlwind\0	a,none\0
4101	2	a,NPC Whirlwind\0	a,none\0
4101	3	a,NPC Whirlwind\0	a,none\0
4101	4	a,NPC Whirlwind\0	a,none\0
4101	5	a,NPC Whirlwind\0	a,none\0
4101	6	a,NPC Whirlwind\0	a,none\0
4101	7	a,NPC Whirlwind\0	a,none\0
4102	1	a,Become weak against line of fire.\0	a,Resistance to fire falls.\0
4102	2	a,Become weak against line of fire.\0	a,Resistance to fire falls.\0
4103	1	a,NPC Ultimate Evasion\0	a,none\0
4103	2	a,NPC Ultimate Evasion\0	a,none\0
4104	1	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 2.\0
4104	2	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 3.\0
4104	3	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 4.\0
4104	4	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 5.\0
4104	5	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 6.\0
4104	6	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 7.\0
4104	7	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 8.\0
4105	1	a,Direct Beam Canon\0	a,none\0
4105	2	a,Direct Beam Canon\0	a,none\0
4105	3	a,Direct Beam Canon\0	a,none\0
4105	4	a,Direct Beam Canon\0	a,none\0
4105	5	a,Direct Beam Canon\0	a,none\0
4105	6	a,Direct Beam Canon\0	a,none\0
4105	7	a,Direct Beam Canon\0	a,none\0
4106	1	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4107	1	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4108	1	a,Fear\0	a,Tremble with fear and run away aimlessly.\0
4109	1	a,Curse of Antharas\0	a,Receive the curse of Antharas.\0
4110	1	a,Mouth Odor Attack\0	a,none\0
4111	1	a,Fossilization\0	a,Body becomes like stone and can't move.\0
4112	1	a,Ordinary Attack\0	a,none\0
4113	1	a,Animal doing ordinary attack\0	a,none\0
4114	1	a,Aden Flame\0	a,none\0
4115	1	a,Aden Heal\0	a,none\0
4116	1	a,Resist M. Atk.\0	a,Provides powerful resistance against M. Atk.\0
4116	2	a,Resist M. Atk.\0	a,Provides resistance against M. Atk.\0
4116	3	a,Resist M. Atk.\0	a,Provides resistance against M. Atk.\0
4116	4	a,Resist M. Atk.\0	a,Provides resistance against M. Atk.\0
4116	5	a,Resist M. Atk.\0	a,Provides resistance against M. Atk.\0
4116	6	a,Resist M. Atk.\0	a,Provides resistance against M. Atk.\0
4116	7	a,Resist M. Atk.\0	a,Provides resistance against M. Atk.\0
4116	8	a,Resist M. Atk.\0	a,Provides resistance against M. Atk.\0
4116	9	a,Great Resist M. Atk.\0	a,Provides very powerful resistance against M. Atk.\0
4116	10	a,Great Resist M. Atk.\0	a,Provides very powerful resistance against M. Atk.\0
4117	1	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4117	2	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4117	3	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4117	4	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4117	5	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4117	6	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4117	7	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4118	1	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4118	2	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4118	3	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4118	4	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4118	5	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4118	6	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4118	7	a,Paralysis\0	a,The whole body becomes paralyzed and can't move.\0
4119	1	a,Fall in accuracy\0	a,Accuracy is reduced temporarily. Effect 1.\0
4119	2	a,Fall in accuracy\0	a,Accuracy is reduced temporarily. Effect 2.\0
4119	3	a,Fall in accuracy\0	a,Accuracy is reduced temporarily. Effect 3.\0
4120	1	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4120	2	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4120	3	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4120	4	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4120	5	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4120	6	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4120	7	a,Shock\0	a,Fall into a shocked condition and can't move temporarily.\0
4121	1	a,Summoned Monster Magic Protection\0	a,none\0
4122	1	a,Antharas\0	a,Vulnerable to wind attack but has very powerful resistance against earth and shock attacks.\0
4123	1	a,Hostile Feeling\0	a,Causes the enemy to attack you as its target.\0
4123	2	a,Hostile Feeling\0	a,Causes the enemy to attack you as its target.\0
4123	3	a,Hostile Feeling\0	a,Causes the enemy to attack you as its target.\0
4123	4	a,Hostile Feeling\0	a,Causes the enemy to attack you as its target.\0
4123	5	a,Hostile Feeling\0	a,Causes the enemy to attack you as its target.\0
4123	6	a,Hostile Feeling\0	a,Causes the enemy to attack you as its target.\0
4123	7	a,Hostile Feeling\0	a,Causes the enemy to attack you as its target.\0
4124	1	a,NPC Spear\0	a,none\0
4124	2	a,NPC Spear\0	a,none\0
4124	3	a,NPC Spear\0	a,none\0
4124	4	a,NPC Spear\0	a,none\0
4124	5	a,NPC Spear\0	a,none\0
4124	6	a,NPC Spear\0	a,none\0
4124	7	a,NPC Spear\0	a,none\0
4125	1	a,Antharas Regeneration\0	a,none\0
4126	1	a,Reduction in recovery time\0	a,Skill recovery time is reduced temporarily.\0
4127	1	a,Baium: General Attack\0	a,none\0
4128	1	a,Wind Of Force\0	a,none\0
4129	1	a,Earthquake\0	a,none\0
4130	1	a,Striking of Thunderbolt\0	a,none\0
4131	1	a,Paralyze\0	a,Paralyzes the entire body.\0
4132	1	a,Spear: Pound the Ground\0	a,none\0
4133	1	a,Angel Heal\0	a,none\0
4134	1	a,Seal Skill\0	a,none\0
4135	1	a,Baium Heal\0	a,none\0
4136	1	a,Baium's Gift\0	a,none\0
4137	1	a,Hydro Screw\0	a,none\0
4137	2	a,Hydro Screw\0	a,none\0
4137	3	a,Hydro Screw\0	a,none\0
4137	4	a,Hydro Screw\0	a,none\0
4137	5	a,Hydro Screw\0	a,none\0
4137	6	a,Hydro Screw\0	a,none\0
4137	7	a,Hydro Screw\0	a,none\0
4138	1	a,Parasite Burst\0	a,none\0
4138	2	a,Parasite Burst\0	a,none\0
4138	3	a,Parasite Burst\0	a,none\0
4138	4	a,Parasite Burst\0	a,none\0
4138	5	a,Parasite Burst\0	a,none\0
4138	6	a,Parasite Burst\0	a,none\0
4138	7	a,Parasite Burst\0	a,none\0
4139	1	a,Boom Attack\0	a,none\0
4139	2	a,Boom Attack\0	a,none\0
4139	3	a,Boom Attack\0	a,none\0
4139	4	a,Boom Attack\0	a,none\0
4139	5	a,Boom Attack\0	a,none\0
4139	6	a,Boom Attack\0	a,none\0
4139	7	a,Boom Attack\0	a,none\0
4140	1	a,Contract Payment\0	a,As a result of summoning a devil, one's MP will be consumed.  Effect 1.\0
4140	2	a,Contract Payment\0	a,As a result of summoning a devil, one's MP will be consumed.  Effect 2.\0
4140	3	a,Contract Payment\0	a,As a result of summoning a devil, one's MP will be consumed.  Effect 3.\0
4140	4	a,Contract Payment\0	a,As a result of summoning a devil, one's MP will be consumed.  Effect 4.\0
4140	5	a,Contract Payment\0	a,As a result of summoning a devil, one's MP will be consumed.  Effect 5.\0
4140	6	a,Contract Payment\0	a,As a result of summoning a devil, one's MP will be consumed.  Effect 6.\0
4140	7	a,Contract Payment\0	a,As a result of summoning a devil, one's MP will be consumed.  Effect 7.\0
4141	1	a,Monster Wind of Force\0	a,none\0
4141	2	a,Monster Wind of Force\0	a,none\0
4141	3	a,Monster Wind of Force\0	a,none\0
4141	4	a,Monster Wind of Force\0	a,none\0
4141	5	a,Monster Wind of Force\0	a,none\0
4141	6	a,Monster Wind of Force\0	a,none\0
4141	7	a,Monster Wind of Force\0	a,none\0
4142	1	a,Monster Wind of Force: Has A Little More Speed\0	a,none\0
4142	2	a,Monster Wind of Force: Has A Little More Speed\0	a,none\0
4142	3	a,Monster Wind of Force: Has A Little More Speed\0	a,none\0
4142	4	a,Monster Wind of Force: Has A Little More Speed\0	a,none\0
4142	5	a,Monster Wind of Force: Has A Little More Speed\0	a,none\0
4142	6	a,Monster Wind of Force: Has A Little More Speed\0	a,none\0
4142	7	a,Monster Wind of Force: Has A Little More Speed\0	a,none\0
4143	1	a,Explosion of Treasure Trove\0	a,none\0
4143	2	a,Explosion of Treasure Trove\0	a,none\0
4143	3	a,Explosion of Treasure Trove\0	a,none\0
4143	4	a,Explosion of Treasure Trove\0	a,none\0
4143	5	a,Explosion of Treasure Trove\0	a,none\0
4143	6	a,Explosion of Treasure Trove\0	a,none\0
4143	7	a,Explosion of Treasure Trove\0	a,none\0
4143	8	a,Explosion of Treasure Trove\0	a,none\0
4144	1	a,Mimic Strong Attack\0	a,none\0
4144	2	a,Mimic Strong Attack\0	a,none\0
4144	3	a,Mimic Strong Attack\0	a,none\0
4144	4	a,Mimic Strong Attack\0	a,none\0
4144	5	a,Mimic Strong Attack\0	a,none\0
4144	6	a,Mimic Strong Attack\0	a,none\0
4144	7	a,Mimic Strong Attack\0	a,none\0
4144	8	a,Mimic Strong Attack\0	a,none\0
4144	9	a,Mimic Strong Attack\0	a,none\0
4144	10	a,Mimic Strong Attack\0	a,none\0
4144	11	a,Mimic Strong Attack\0	a,none\0
4144	12	a,Mimic Strong Attack\0	a,none\0
4144	13	a,Mimic Strong Attack\0	a,none\0
4144	14	a,Mimic Strong Attack\0	a,none\0
4144	15	a,Mimic Strong Attack\0	a,none\0
4144	16	a,Mimic Strong Attack\0	a,none\0
4144	17	a,Mimic Strong Attack\0	a,none\0
4144	18	a,Mimic Strong Attack\0	a,none\0
4144	19	a,Mimic Strong Attack\0	a,none\0
4144	20	a,Mimic Strong Attack\0	a,none\0
4144	21	a,Mimic Strong Attack\0	a,none\0
4144	22	a,Mimic Strong Attack\0	a,none\0
4144	23	a,Mimic Strong Attack\0	a,none\0
4144	24	a,Mimic Strong Attack\0	a,none\0
4144	25	a,Mimic Strong Attack\0	a,none\0
4144	26	a,Mimic Strong Attack\0	a,none\0
4144	27	a,Mimic Strong Attack\0	a,none\0
4144	28	a,Mimic Strong Attack\0	a,none\0
4144	29	a,Mimic Strong Attack\0	a,none\0
4144	30	a,Mimic Strong Attack\0	a,none\0
4144	31	a,Mimic Strong Attack\0	a,none\0
4144	32	a,Mimic Strong Attack\0	a,none\0
4144	33	a,Mimic Strong Attack\0	a,none\0
4144	34	a,Mimic Strong Attack\0	a,none\0
4144	35	a,Mimic Strong Attack\0	a,none\0
4144	36	a,Mimic Strong Attack\0	a,none\0
4144	37	a,Mimic Strong Attack\0	a,none\0
4144	38	a,Mimic Strong Attack\0	a,none\0
4144	39	a,Mimic Strong Attack\0	a,none\0
4144	40	a,Mimic Strong Attack\0	a,none\0
4144	41	a,Mimic Strong Attack\0	a,none\0
4144	42	a,Mimic Strong Attack\0	a,none\0
4144	43	a,Mimic Strong Attack\0	a,none\0
4144	44	a,Mimic Strong Attack\0	a,none\0
4144	45	a,Mimic Strong Attack\0	a,none\0
4144	46	a,Mimic Strong Attack\0	a,none\0
4144	47	a,Mimic Strong Attack\0	a,none\0
4144	48	a,Mimic Strong Attack\0	a,none\0
4144	49	a,Mimic Strong Attack\0	a,none\0
4144	50	a,Mimic Strong Attack\0	a,none\0
4144	51	a,Mimic Strong Attack\0	a,none\0
4144	52	a,Mimic Strong Attack\0	a,none\0
4144	53	a,Mimic Strong Attack\0	a,none\0
4144	54	a,Mimic Strong Attack\0	a,none\0
4144	55	a,Mimic Strong Attack\0	a,none\0
4144	56	a,Mimic Strong Attack\0	a,none\0
4144	57	a,Mimic Strong Attack\0	a,none\0
4144	58	a,Mimic Strong Attack\0	a,none\0
4144	59	a,Mimic Strong Attack\0	a,none\0
4144	60	a,Mimic Strong Attack\0	a,none\0
4144	61	a,Mimic Strong Attack\0	a,none\0
4144	62	a,Mimic Strong Attack\0	a,none\0
4144	63	a,Mimic Strong Attack\0	a,none\0
4144	64	a,Mimic Strong Attack\0	a,none\0
4144	65	a,Mimic Strong Attack\0	a,none\0
4144	66	a,Mimic Strong Attack\0	a,none\0
4144	67	a,Mimic Strong Attack\0	a,none\0
4144	68	a,Mimic Strong Attack\0	a,none\0
4144	69	a,Mimic Strong Attack\0	a,none\0
4144	70	a,Mimic Strong Attack\0	a,none\0
4144	71	a,Mimic Strong Attack\0	a,none\0
4144	72	a,Mimic Strong Attack\0	a,none\0
4144	73	a,Mimic Strong Attack\0	a,none\0
4144	74	a,Mimic Strong Attack\0	a,none\0
4144	75	a,Mimic Strong Attack\0	a,none\0
4144	76	a,Mimic Strong Attack\0	a,none\0
4144	77	a,Mimic Strong Attack\0	a,none\0
4144	78	a,Mimic Strong Attack\0	a,none\0
4144	79	a,Mimic Strong Attack\0	a,none\0
4144	80	a,Mimic Strong Attack\0	a,none\0
4145	1	a,Decrease P. Atk.\0	a,Temporarily reduces P. Atk. Effect 3.\0
4145	2	a,Decrease P. Atk.\0	a,Temporarily reduces P. Atk. Effect 3.\0
4145	3	a,Decrease P. Atk.\0	a,Temporarily reduces P. Atk. Effect 3.\0
4146	1	a,Decrease P. Atk.\0	a,Temporarily reduces one's P. Def. Effect 3.\0
4146	2	a,Decrease P. Atk.\0	a,Temporarily reduces one's P. Def. Effect 3.\0
4146	3	a,Decrease P. Atk.\0	a,Temporarily reduces one's P. Def. Effect 3.\0
4147	1	a,Area Dispel\0	a,none\0
4147	2	a,Area Dispel\0	a,none\0
4147	3	a,Area Dispel\0	a,none\0
4147	4	a,Area Dispel\0	a,none\0
4147	5	a,Area Dispel\0	a,none\0
4147	6	a,Area Dispel\0	a,none\0
4147	7	a,Area Dispel\0	a,none\0
4148	1	a,Poison\0	a,Gradually reduces one's HP. Effect 2.\0
4148	2	a,Poison\0	a,Gradually reduces one's HP. Effect 3.\0
4148	3	a,Poison\0	a,Gradually reduces one's HP. Effect 4.\0
4148	4	a,Poison\0	a,Gradually reduces one's HP. Effect 5.\0
4148	5	a,Poison\0	a,Gradually reduces one's HP. Effect 6.\0
4148	6	a,Poison\0	a,Gradually reduces one's HP. Effect 7.\0
4148	7	a,Poison\0	a,Gradually reduces one's HP. Effect 8.\0
4149	1	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 2.\0
4149	2	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 3.\0
4149	3	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 4.\0
4149	4	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 5.\0
4149	5	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 6.\0
4149	6	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 7.\0
4149	7	a,Bleed\0	a,Inflicts a wound and reduces HP. Effect 8.\0
4150	1	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 2.\0
4150	2	a,Flame\0	a,Inflicts continuous damage with burning flames. Effect 3.\0
