tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	tab1[0]	tab1[1]	tab1[2]	tab1[3]	tab1[4]	tab1[5]	tab1[6]	tab1[7]	tab1[8]	tab1[9]	tab1[10]	tab1[11]	tab1[12]	tab1[13]	cnt2	tab2[0]	tab2[1]	tab2[2]	tab2[3]	tab2[4]	tab2[5]	tab2[6]	tab2[7]	tab2[8]	tab2[9]	tab2[10]	tab2[11]	tab2[12]	tab2[13]	quest_x	quest_y	quest_z	UNK_npc1_?	UNK_npc2_?	UNK_npc3_?	npc_name	UNK_0
1	369	2	a,Collector of Jewels\0	a,Return to Nell\0	a,You have collected 50 ice shards and 50 flame shards. Take them to Magister Nell in Gludin Village.\0	2	5882	5883													2	50	50													-79557.00000000	150982.00000000	-3043.00000000	25	37	0	a,Magister Nell\0	0
1	369	3	a,Collector of Jewels\0	a,Jewel Collection For the Sake of Love\0	u,You have collected the spirit ore needed for Nell’s research. Her instructor now requests that you bring the him some ore, too. Hunt the roxide, Lakin undine, rowin undine, death fire, Lakin salamander and salamander rowin.\0	2	5882	5883													2	200	200													-52775.00000000	190517.00000000	-3486.00000000	25	37	0	a,Entrance to the Forgotten Temple\0	1
1	369	4	a,Collector of Jewels\0	a,Gift for Nell\0	a,You have collected 200 ice shards and 200 flame shards. You must take these heavy items to Magister Nell in Gludin Village.\0	2	5882	5883													2	200	200													-79557.00000000	150982.00000000	-3043.00000000	25	37	0	a,Magister Nell\0	0
1	370	1	a,A Wiseman Sows Seeds onto the Wastelands.\0	a,Find Kranvel's Spellbook\0	u,Great Magus Kranvel's spellbook has been opened for the upcoming fight with Beleth. The magic power emanating from the book has destroyed fertile farmland and produced weird and grotesque creatures. Filled with rage and grief, Spellsinger Diena destroyed the magus’s spellbook. Rumor says it is now located in the Ant Nest. Wiseman Casian wishes to open Great Magus Kranvel's spellbook again. Obtain the Great Magus Kranvel's spellbook so he can recultivate the Wastelands. Kill ant recruits, ant patrols, ant guards, noble ants and noble ant leaders.\0	4	5917	5918	5919	5920											4	1	1	1	1											-25792.00000000	173104.00000000	-4144.00000000	28	42	0	a,Ant Nest\0	1
1	371	1	a,Shriek of Ghosts\0	a,Ancient Ash Urn\0	a,Seer Reva of Aden Castle Town asks you to find an ancient ash urn. You can obtain it by going to the Tower of Insolence and killing the followers of the evil Hallate. You will receive an extra reward if you bring back 100 ash urns at once. If in your search you happen to find an ancient porcelain, take it to antique dealer Patrin in Oren Castle Town and get it appraised. Hunt Hallate's warriors, Hallate's knights and Hallate's commander.\0	1	5903														1	0														121168.00000000	15968.00000000	-4993.00000000	59	71	0	a,Tower of Insolence\0	1
1	372	1	a,Legacy of Insolence\0	a,In Search of Ancient Documents\0	a,Warehouse Keeper Walderal belongs to the Gray Pillar Guild. He needs a blueprint of the Tower of Insolence to further his research. Slay the powerful enemies in the Tower of Insolence and recover the blueprint! If you find other books, ask Walderal about them. You must kill the corrupt sages, erin ediunce, Hallate's inspector, platinum tribe overlords, platinum guardian prefects and messenger angels.\0	13	5989	5990	5991	5992	5993	5994	5995	5996	5997	5998	5999	6000	6001		13	1	1	1	1	1	1	1	1	1	1	1	1	1		109254.00000000	17313.00000000	-5160.00000000	59	75	0	a,Tower of Insolence\0	1
1	374	1	a,Whisper of Dreams, Part 1\0	a,Onto the Lair of Antharas\0	a,Seer Manakia wants to perform a ritual to better predict the future. He asks you to obtain the items he needs. He needs 65 molars of cave beasts and 65 flames of death wave.\0	2	5884	5885													2	65	65													131280.00000000	114416.00000000	-3717.00000000	60	65	0	a,Entrance to the Lair of Antharas\0	0
1	374	2	a,Whisper of Dreams, Part 1\0	a,Mysterious Stone\0	a,Take the sealed mysterious stone to Dwarf Torai near the entrance to Dragon Valley.\0	1	5887														1	1														70932.00000000	124558.00000000	-3460.00000000	60	65	0	a,Torai\0	0
1	374	3	a,Whisper of Dreams, Part 1\0	a,Onto the Lair of Antharas\0	a,Show the mysterious stone to Seer Manakia. If you wish to help him, obtain the molars of cave beasts and flames of death wave he needs for the ritual.\0	2	5884	5885													2	65	65													80399.00000000	144496.00000000	-3520.00000000	60	65	0	a,Entrance to the Lair of Antharas\0	0
1	375	1	a,Whisper of Dreams, Part 2\0	a,Deepest part of the Lair of Antharas\0	a,Seer Manakia asks you to obtain 100 skulls of cave howler and 100 horns of karik.\0	2	5888	5889													2	100	100													131280.00000000	114416.00000000	-3717.00000000	65	70	0	a,Lair of Antharas\0	1
1	376	1	a,Exploration of Giants Cave, Part 1\0	a,Exploration of Giants Cave\0	a,Head Researcher Sobling asks you to find the relics of ancient Titans that are guarded by monsters in the cave. Hunt yintzus, paliotes, hamruts and kranrots.\0	0															0															174473.00000000	52854.00000000	-4360.00000000	51	64	0	a,Giants Cave\0	1
1	376	2	a,Exploration of Giants Cave, Part 1\0	a,Mysterious Book\0	a,Head Researcher Sobling asks you to take the mysterious book to Warehouse Freightman Cliff in Oren Castle Town.\0	0															0															81318.00000000	54995.00000000	-1508.00000000	51	64	0	a,Warehouse Freightman Cliff\0	0
1	376	3	a,Exploration of Giants Cave, Part 1\0	a,Exploration of Giants Cave\0	a,Show Head Researcher Sobling the "Ancient Language Dictionary: Intermediate Level". If you wish to continue helping Sobling, you must bring him relics of ancient Titans. Hunt yintzus, paliotes, hamruts and kranrots.\0	0															0															174473.00000000	52854.00000000	-4360.00000000	51	64	0	a,Sobling\0	1
1	377	1	a,Exploration of Giants Cave, Part 2\0	a,Exploration of Giants Cave, Part 2\0	a,Head Researcher Sobling asks you to find the relics of the Titans from the deepest recesses of Giants Cave using the newly acquired "Ancient Language Dictionary: Intermediate Level". Hunt lesser giant soldiers, lesser giant scouts, lesser giant mages and lesser giant elders.\0	0															0															174473.00000000	52854.00000000	-4360.00000000	57	65	0	a,Entrance to the Giants Cave\0	1
1	378	1	a,Magnificent Feast\0	a,Find the top quality wine!\0	a,Help Guard Harlan of Dion Castle Town by obtaining and bringing back some top quality wine!\0	3	5956	5957	5958												3	0	0	0												16937.00000000	144041.00000000	-3014.00000000	20	30	2	a,Guard Harlan\0	0
1	378	2	a,Magnificent Feast\0	a,Music score for the festivities!\0	a,Meet with Musician Barbado in Dion Castle Town and obtain the Musical Score - Theme of Feast.\0	1	4421														1	1														20175.00000000	145480.00000000	-3114.00000000	20	30	2	a,Musician Barbado\0	0
1	378	3	a,Magnificent Feast\0	a,Obtain the Secret Recipe!\0	a,Meet with Jonas, a would-be chef, and obtain his secret recipe.\0	3	1455	1456	1457												3	0	0	0												21040.00000000	144608.00000000	-3069.00000000	20	30	2	a,Jonas\0	0
1	378	4	a,Magnificent Feast\0	a,Obtain the Recipe for Desserts!\0	a,Meet with Magister Rollant and obtain his recipe for desserts. He is located in the temple of Dion Castle Town.\0	1	5959														1	1														16236.00000000	142153.00000000	-2688.00000000	20	30	2	a,Magister Rollant\0	0
1	379	1	a,Fantasy Wine\0	a,Fantasy Wine\0	u,It is the tradition of Guard Harlan’s family in Dion Village to make wine whenever a new child is born. To celebrate the birth of a daughter, they plan to make fantasy wine. They need 80 leaves of eucalyptus and 100 stones of chill. Hunt Enku orc champions and Enku orc shamans.\0	2	5894	5893													2	100	80													20192.00000000	138560.00000000	-3456.00000000	20	25	2	a,Dion Hills\0	1
1	379	2	a,Fantasy Wine\0	a,Return to Guard Harlan.\0	a,You have collected all the ingredients. Take them to Guard Harlan of Dion Castle Town.\0	2	5894	5893													2	100	80													16937.00000000	144041.00000000	-3014.00000000	20	25	2	a,Guard Harlan\0	0
1	380	1	a,Bring Out the Flavor of Ingredients!\0	a,Collection of Ingredients for Desserts!\0	a,Magister Rollant of Dion Castle is an aspiring chef. He has become disillusioned by the shoddy practices of other chefs. Bring him four ritron fruits, 20 moon face flowers, 10 drops of leech fluids and two antidotes and he will make a top quality dish that is far superior to anything else. Hunt dire wolves, Kadif werewolves and giant mist leeches.\0	4	5895	5896	5897	1831											4	4	20	10	2											0.00000000	0.00000000	0.00000000	24	29	2	a,	1
1	380	2	a,Bring Out the Flavor of Ingredients!\0	a,Return to Rollant\0	a,You have collected all the ingredients. Make sure that you have two antidotes and return to Magister Rollant of Dion Castle Town.\0	4	5895	5896	5897	1831											4	4	20	10	2											16236.00000000	42153.00000000	-2688.00000000	24	29	2	a,Magister Rollant\0	0
1	380	3	a,Bring Out the Flavor of Ingredients!\0	a,Waiting For the Dish to Be Ready\0	a,Rollant is cooking. Come back later.\0	0															0															16236.00000000	42153.00000000	-2688.00000000	24	29	2	a,Magister Rollant\0	0
1	380	4	a,Bring Out the Flavor of Ingredients!\0	a,Waiting For the Dish to Be Ready\0	a,Rollant is cooking. Be patient.\0	0															0															16236.00000000	42153.00000000	-2688.00000000	24	29	2	a,Magister Rollant\0	0
1	380	5	a,Bring Out the Flavor of Ingredients!\0	a,Waiting For the Dish to Be Ready\0	a,He is still cooking. Wait!\0	0															0															16236.00000000	42153.00000000	-2688.00000000	24	29	2	a,Magister Rollant\0	0
1	380	6	a,Bring Out the Flavor of Ingredients!\0	a,Waiting For the Dish to Be Ready\0	a,Rollant is still cooking. It's taking him forever!\0	0															0															16236.00000000	42153.00000000	-2688.00000000	24	29	2	a,Magister Rollant\0	0
1	381	1	a,Let's Become a Royal Member!\0	a,Let's Become a Royal Member!\0	a,Warehouse Keeper Sorint explains that a royal membership program has recently been introduced for level 1 members. To become royalty you must obtain Kail's coin from the monsters of the Forsaken Plains. You must also obtain the coin collecting album sold by Trader Sandra in Giran. Hunt ancient gargoyles.\0	2	5899	5900													2	1	1													177385.00000000	40968.00000000	-4245.00000000	55	65	2	a,Forsaken Plains\0	1
1	382	1	a,Kail's Magic Coin\0	a,Collecting Magic Coins\0	a,Head Blacksmith Vergara has just joined the coin collecting club. He wants to trade his coins for rarer coins. Bring the coins Vergara wants so that he will give you the coins you want. Hunt fallen orcs, fallen orc archers, fallen orc shamans and fallen orc captains.\0	3	5961	5962	5963												3	0	0	0												177385.00000000	40968.00000000	-4245.00000000	55	60	2	a,Forsaken Plains\0	1
1	383	1	a,Searching for Treasure\0	a,Decipherment of the Pirate's Treasure Map!\0	a,Ask Trader Espen of Heine to decipher the pirate's treasure map for you.\0	0															0															115799.00000000	217684.00000000	-3580.00000000	42	50	2	a,Trader Espen\0	0
1	383	2	a,Searching for Treasure\0	a,Find the Pirate's Treasure Chest!\0	a,The pirate's treasure map has disclosed the location of the hidden treasure chest! Go to the place marked on the map.\0	0															0															106354.00000000	197181.00000000	-4200.00000000	42	50	2	a,Pirate's Treasure Chest\0	1
1	384	1	a,Warehouse Keeper's Pastime\0	a,Collect and Bring Back the Warehouse Keeper's Medal.\0	u,Some Warehouse Keeper’s medals that were being delivered to Oren Castle Town were stolen by monsters. Recover them and take them to Warehouse Freightman Cliff of Oren Castle Town or Warehouse Chief Baxt of Hunters Village and you'll be allowed to play bingo. Hunt rotting golems, trisalim escorts, konzur bats, konzur bat lords, tulbens, hunter gargoyles, dragon bearer chiefs, dragon bearer warriors, dragon bearer archers, dustwind gargoyles, thunder wyrms, carinkain, weird drakes, grave guards, cadeines, sanhidros, connabis, bartal, luminuns, innersens, nightmare guides, nightmare keepers and nightmare lords.\0	1	5964														1	0														0.00000000	0.00000000	0.00000000	40	52	2	a,	1
1	385	1	a,Yoke of the Past\0	a,Scroll of Ancient Magic\0	a,The Gatekeeper Ziggurat wants to become a human again and asks you to slay the guardians of ancient magic and collect the scrolls of ancient magic. You'll receive a blank scroll as a reward. The blank scroll will be helpful when dealing with the Trader of Mammon. Journey into the necropolises and catacombs and find monsters whose name contain lookout, watcher, guard, monk, overlord, shaman, consul, inquisitor, guardian, wiseman, court guard, and preacher. Exclude Nephilim, Lilim, Gigant and Lith.\0	1	5902														1	0														0.00000000	0.00000000	0.00000000	20	75	0	a,	1
1	505	1	a,Blood Offering\0	a,Hunt the Dungeon Monsters for an Offering\0	a,Slay the evil creatures that steal the blood offering! Within 18 minutes of the time limit, you must collect as much blood offering as possible. If you want to quit before finishing this task or wish to make the task more challenging, speak with a festival witch.\0	1	5901														1	0														0.00000000	0.00000000	0.00000000	0	0	0	a,	1
1	373	1	a,Supplier of Reagents\0	a,Preparation of Reagents\0	a,You have agreed to obtain the reagent that Magic Trader Wesley needs for his magic research. Slay the evil creatures in the Tower of Insolence and the Blazing Swamp and collect reagent ingredients. Once you collect the ingredients, use the mixing urn in the basement of the Ivory Tower to create reagents. Refer to the note that is attached to the mixing urn for instructions on how to use the urn and for the formulas used to mix the ingredients. In the Tower of Insolence you should hunt crendions, Hallate's maids, Hallate's guardians, platinum tribe shamans and platinum guardian shamans. In the Blazing Swamp hunt lava wyrms and Hames orc shamans.\0	14	6021	6022	6023	6024	6025	6026	6027	6028	6029	6030	6031	6032	6033	6034	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000000	0.00000000	0.00000000	57	75	0	a,	0
1	235	1	a,Mimir's Elixir\0	a,Pure Silver, Silvery Light of Purity\0	a,Magister Ladd tells you how to create Mimir's elixir. Magic Trader Wesley under the Ivory Tower will teach you the basic technique of mixing reagents. Magister Ladd tells you that the formula for pure silver is equal parts lunargent and quicksilver.\0	1	6320														1	1														85655.00000000	16767.00000000	-4271.00000000	75	0	3	a,Magic Trader Wesley\0	1
